,_id,company_size,joined,location,market,name,pitch,raised,stage,website
186,5da6c2668ecab623b505f02b,11-50,2014-08-01,San Francisco,Financial Exchanges,SFOX,SFOX is a crypto-currency prime dealer,,-,sfox.com
187,5da6c2668ecab623b505f02c,11-50,2014-09-01,Phoenix,Mobile Commerce,Giftcard Zen,We buy and sell numbers.,22000000.0,Acquired,giftcardzen.com
188,5da6c2668ecab623b505f02d,,2014-09-01,San Francisco,Consumer Internet,AngelList Consumer Fund I,A diversified portfolio of consumer technology investments,,-,angel.co
189,5da6c2668ecab623b505f02e,,2014-09-01,San Francisco,Enterprise Software,AngelList Enterprise Fund I,A diversified portfolio of enterprise technology investments,,-,angel.co
190,5da6c2668ecab623b505f02f,11-50,2014-08-01,San Francisco,Interest Graph,Dwell,Connecting the modern world.,4800000.0,Series A,dwell.com
191,5da6c2668ecab623b505f030,1-10,2016-03-01,-,-,Palm Drive Capital,,,-,palmdrivecap.com
192,5da6c2668ecab623b505f031,1-10,2014-09-01,San Francisco,Messaging,Disco,Live your values daily in Slack & Microsoft Teams,2000000.0,Seed,justdisco.com
193,5da6c2668ecab623b505f032,11-50,2015-09-01,New York City,Energy Efficiency,Thrive Agritech,Better LED Horticultural Lighting through Technology,3100000.0,,thriveagritech.com
194,5da6c2668ecab623b505f033,1-10,2014-09-01,San Francisco,E-Commerce Platforms,CoinTent,Recover revenue lost to ad blockers,1195000.0,Seed,cointent.com
195,5da6c2668ecab623b505f034,,2014-09-01,New York City,Mobile Commerce,Stefan's Head,Text Message Driven Retail Brand,,-,stefanshead.com
196,5da6c2668ecab623b505f035,1-10,2015-10-01,New York City,-,Evolution Equity Partners,Venture Capital Firm,,-,evolutionequity.com
197,5da6c2668ecab623b505f036,11-50,2014-09-01,San Diego,Predictive Analytics,harvest.ai,Stop data theft before it happens,21300000.0,Acquired,harvest.ai
198,5da6c2668ecab623b505f037,51-200,2011-06-01,San Francisco,Enterprise Resource Planning,Xola,Booking & Distribution Platform for Experience Providers. (Sabre for Activities).,6800000.0,Series A,xola.com
199,5da6c2668ecab623b505f038,11-50,2014-09-01,New York City,B2B Express Delivery,Homer Logistics,Efficient Local Delivery Logistics,14500000.0,Series A,homerlogistics.com
200,5da6c2668ecab623b505f039,51-200,2014-07-01,New York City,-,Fatherly,Fatherly is the leading digital media brand for dads.,6000000.0,Series A,fatherly.com
201,5da6c2668ecab623b505f03a,1-10,2014-08-01,San Francisco,Messaging,Sonar,Helping companies drive revenue with mobile messaging,,-,sendsonar.com
202,5da6c2668ecab623b505f03b,,2014-08-01,Brooklyn,Creative,Actioner,The Meme Company,,-,actioner.net
203,5da6c2668ecab623b505f03c,1-10,2014-08-01,Palo Alto,Social,Pingpad,"Pingpad for Slack is the best of Trello, Google Docs and Wikis in one app",1000000.0,,pingpad.net
204,5da6c2668ecab623b505f03d,11-50,2014-08-01,Boston,Manufacturing,Accion Systems,The In-Space Propulsion Company,12500000.0,Series A,accion-systems.com
205,5da6c2668ecab623b505f03e,-,2014-08-01,New York City,Photo Sharing,Kanvas Labs,,1436500.0,Acquired,getkanvas.com
206,5da6c2668ecab623b505f03f,-,2014-08-01,London,iPhone,Mitoo Sports,,1227700.0,Seed,mitoo.co
207,5da6c2668ecab623b505f040,-,2014-08-01,San Francisco,-,Dragoneer Investment Group,,,-,-
208,5da6c2668ecab623b505f041,-,2014-08-01,Palo Alto,Meeting Software,Noteleaf,,,-,noteleaf.com
209,5da6c2668ecab623b505f042,1-10,2014-12-01,San Francisco,Mobile Payments,Kash,We are fixing how money works,2000000.0,Acquired,withkash.com
210,5da6c2668ecab623b505f043,1-10,2014-09-01,Silicon Valley,Retail Technology,VizeraLabs,YC S14 - Projection mapping for retail stores,,-,vizeralabs.com
211,5da6c2668ecab623b505f044,1-10,2014-12-01,San Francisco,Personal Finance,Shift Payments,VISA + [insert store of value here],,-,shiftpayments.com
212,5da6c2668ecab623b505f045,-,2014-08-01,New York City,Photography,Koa.la,,4200000.0,Series A,koa.la
213,5da6c2668ecab623b505f046,,2014-08-01,San Francisco,Angels,S2 Capital,"We're @Y Combinator  Alumni and the co-founders of @equidate . OVER $4.75 BILLION IN MKT VALUE.We have invested in @Zenefits, @Clearbit, @Coin, @Numerai, @NURX, @Rappi, @Navdy, @Zenysis, @marble-1, @Mux, @Next Caller, @Superhuman",,-,s2capital.vc
214,5da6c2668ecab623b505f047,-,2014-08-01,Los Angeles,Curated Web,Star.me,,,-,-
215,5da6c2668ecab623b505f048,1-10,2014-08-01,-,Ephemeral,FLIP,eBay for the snapchat generation,,-,JustFlip.com
216,5da6c2668ecab623b505f049,1-10,2014-09-01,San Francisco,Messaging,Huckle,Start your own live group chats with just a Tweet,850000.0,Seed,HuckleApp.com
217,5da6c2668ecab623b505f04a,1-10,2014-09-01,San Francisco,IaaS,Liucrative Endeavors,Strategy and investment firm,,-,
218,5da6c2668ecab623b505f04b,1-10,2015-03-01,San Francisco,Crowdfunding,IdeaMarket,"Matching Ideas, Money, and Entrepreneurs to create Startups",,-,IdeaMarket.com
219,5da6c2668ecab623b505f04c,,2014-09-01,New York City,Startups,Barbara Corcoran Backers Fund,Access Barbara's next 10 - 20 deals with one investment,,-,angel.co
220,5da6c2668ecab623b505f04d,1-10,2014-12-01,Berkeley,-,Bikanta,Nanodiamonds Redefining Imaging for Cancer Detection,,-,bikanta.com
221,5da6c2668ecab623b505f04e,1-10,2014-09-01,San Francisco,Collaboration Software,Nightingale App,Clinical Decision Support Software for Autism Therapy,,-,nightingaleapp.com
222,5da6c2668ecab623b505f04f,1-10,2014-09-01,San Francisco,B2B,TXN,Consumer Spending Analytics,,Acquired,txn.com
223,5da6c2668ecab623b505f050,1-10,2015-09-01,San Francisco,Small and Medium Businesses,Simbi,,1200000.0,,simbi.com
224,5da6c2668ecab623b505f051,-,2014-09-01,Chicago,-,Livongo Health,,74500000.0,Series B,livongo.com
225,5da6c2668ecab623b505f052,-,2017-03-01,Newport News,E-Commerce,Supply Chain Connect,,,-,supplychainconnect.com
226,5da6c2668ecab623b505f053,11-50,2015-03-01,San Francisco,Small and Medium Businesses,Liveli,Automate your Hiring.,,Acquired,liveli.co
227,5da6c2668ecab623b505f054,1-10,2014-09-01,San Francisco Bay Area,Robotics,Skyfront,"Long-endurance, hybrid-electric drone aircraft",120000.0,,skyfront.com
228,5da6c2668ecab623b505f055,1-10,2015-07-01,Seattle,Mobile Commerce,Mona,The world's smartest personal shopping assistant (Techstars NYC '15),,-,monahq.com
229,5da6c2668ecab623b505f056,11-50,2014-10-01,San Francisco,Cloud Computing,Terminal.com,Powering online coding instruction,,-,terminal.com
230,5da6c2668ecab623b505f057,,2014-09-01,Boulder,Mobile Payments,ParkiFi,Real Time Parking Spot Occupancy Plaftorm,9500000.0,Acquired,parkifi.com
231,5da6c2668ecab623b505f058,11-50,2014-09-01,San Francisco,B2B,Zinc,An Ecommerce Plumbing Company (YC W14),,-,zinc.io
232,5da6c2668ecab623b505f059,11-50,2014-10-01,San Francisco,Developer APIs,Chain,Ledger infrastructure for modern applications,43700000.0,Seed,chain.com
233,5da6c2668ecab623b505f05a,,2014-10-01,The Woodlands,Europe,Lassy Project,Find Lost Children. Faster.,,-,lassyproject.com
234,5da6c2668ecab623b505f05b,51-200,2014-10-01,Redmond,Business Services,MileIQ,The #1 mileage logging service.,14000000.0,Acquired,mileiq.com
235,5da6c2668ecab623b505f05c,1-10,2014-10-01,Chicago,K-12 Education,Classkick,"Student Feedback - Better, Faster, Together",1600000.0,Seed,classkick.com
236,5da6c2668ecab623b505f05d,11-50,2014-10-01,San Mateo,Sensors,Mode,Collect data from the physical world,5075000.0,Series A,tinkermode.com
237,5da6c2668ecab623b505f05e,11-50,2014-10-01,London,Mobile Commerce,Grabble,Mobile Commerce Platform b2b and award winning b2c,2100000.0,,grabble.com
238,5da6c2668ecab623b505f05f,1-10,2015-01-01,Earth,Lifestyle Businesses,Studio Cy,A virtual incubator and reference library. Lean golden mean.,,-,sites.google.com
239,5da6c2668ecab623b505f060,1-10,2013-08-01,London,-,Frontline Ventures,Seed-stage B2B fund in London and Dublin,,-,frontline.vc
240,5da6c2668ecab623b505f061,-,2013-08-01,White Plains,-,Rethink Education,,,-,
241,5da6c2668ecab623b505f062,1-10,2013-08-01,Mountain View,Mobile Advertising,Quettra,Mobile Personalization & Monetization,2900000.0,Acquired,quettra.com
242,5da6c2668ecab623b505f063,1-10,2013-08-01,Berkeley,Angels,Base Ventures,Seed-stage fund investing in technology companies,,-,basevc.com
243,5da6c2668ecab623b505f064,51-200,2013-08-01,Toronto,Cloud Data Services,Rubikloud,Retail Analytics,7000000.0,Series A,rubikloud.com
244,5da6c2668ecab623b505f065,1-10,2013-08-01,Mountain View,Handmade,Solidarium,Brazil's Fastest Growing Marketplace for Handmade Products.,,-,solidarium.net
245,5da6c2668ecab623b505f066,-,2013-08-01,-,-,CallTheShots (acquired by Akamai),,,-,-
246,5da6c2668ecab623b505f067,11-50,2013-08-01,San Francisco,Training,Avanoo,Transforming potential into performance.,8350000.0,Series A,avanoo.com
247,5da6c2668ecab623b505f068,1-10,2013-08-01,San Francisco,Groceries,PlateJoy,Building the technology to power disease prevention and treatment,1700000.0,Seed,platejoy.com
248,5da6c2668ecab623b505f069,51-200,2013-08-01,Mountain View,B2B,SimpleLegal,"Modern eBilling, Matter Management, and Accruals software for in house legal",20100000.0,Series A,simplelegal.com
249,5da6c2668ecab623b505f06a,1-10,2016-05-01,San Francisco,Finance Technology,Core Innovation Capital,,,-,corevc.com
250,5da6c2668ecab623b505f06b,11-50,2014-06-01,San Francisco,Financial Services,Vouch Financial,Social Lending,9000000.0,,vouch.com
251,5da6c2668ecab623b505f06c,1-10,2014-05-01,-,Fitness,Sworkit,"On-demand Personalized Video Exercise delivered to any Screen, anywhere",1838000.0,Seed,sworkit.com
252,5da6c2668ecab623b505f06d,1-10,2014-05-01,Los Angeles,Open Source,PipelineDB,Open-source time-series data analytics extension for PostgreSQL,,-,pipelinedb.com
253,5da6c2668ecab623b505f06e,1-10,2014-10-01,Redwood City,Networking,BrightCrowd,Connected and Engaged Alumni Networks,,-,brightcrowd.com
254,5da6c2668ecab623b505f06f,1-10,2014-10-01,San Francisco,Fitness,Gyroscope,A new OS for the human body,,-,gyrosco.pe
255,5da6c2668ecab623b505f070,11-50,2015-10-01,Brooklyn,E-Commerce Platforms,ShineOn.com,ShineOn is an e-commerce platform that empowers the creation and sale of jewelry.,,-,shineon.com
256,5da6c2668ecab623b505f071,11-50,2014-10-01,Waterloo,Local Services,Bidvine,"We make hiring local, trusted service professionals ridiculously simple.",,-,bidvine.com
257,5da6c2668ecab623b505f072,51-200,2014-10-01,New York City,Collaborative Consumption,Rebag,Endless access to luxury handbags,28300000.0,Series B,rebag.com
258,5da6c2668ecab623b505f073,1-10,2013-07-01,Brooklyn,Manufacturing,Matter.io (Acquired by Junction),Manufacturing for the Fortune 5 Million,3000000.0,Acquired,matter.io
259,5da6c2668ecab623b505f074,1-10,2013-06-01,Los Angeles,Lingerie,Naja,Radically different lingerie,,-,naja.co
260,5da6c2668ecab623b505f075,1-10,2013-06-01,New York City,E-Commerce Platforms,Bring Me That,Online food delivery platform for all restaurants,400000.0,,bringmethat.com
261,5da6c2668ecab623b505f076,-,2016-10-01,Berkeley,Mobile,MadeFire,,16400000.0,Series B,madefire.com
262,5da6c2668ecab623b505f077,11-50,2013-06-01,Tel Aviv-Yafo,Photo Sharing,Slidely,"Create, discover and share visual collections in creative ways.",7300000.0,Seed,Slidely.com
263,5da6c2668ecab623b505f078,11-50,2014-02-01,San Francisco,Financial Technology,DataFox (Acquired by Oracle),Take control of customer insights with CRM Orchestration.,7000000.0,Acquired,datafox.com
264,5da6c2668ecab623b505f079,11-50,2013-06-01,San Francisco,Fitness,fitmob,"""uber/lyft"" for fitness",21250000.0,Series A,fitmob.com
265,5da6c2668ecab623b505f07a,1-10,2013-07-01,San Francisco,Lead Generation,Sales Beach,Prospect Engagement Platform,,-,salesbeach.com
266,5da6c2668ecab623b505f07b,,2013-07-01,San Francisco,Early-Stage Technology,Ironfire Ventures,Cross border Angel fund,,-,ironfirecapital.com
267,5da6c2668ecab623b505f07c,11-50,2013-07-01,San Francisco,Mobile Commerce,Two Tap,The first e-commerce gateway built to make online shopping experiences seamless,2700000.0,Seed,twotap.com
268,5da6c2668ecab623b505f07d,1-10,2013-07-01,Australia,Venture Capital,Square Peg Capital,Leading Asia Pacific based investor in venture & growth stage online and tech companies.,,-,squarepegcap.com
269,5da6c2668ecab623b505f07e,11-50,2014-04-01,New York City,3D Printing,SOLS Systems,The future of footwear.,30353219.0,Acquired,sols.com
270,5da6c2668ecab623b505f07f,1-10,2013-08-01,Denver,Developer APIs,StatusPage.io,Communication tool for unexpected downtime and scheduled maintenance,225000.0,Seed,statuspage.io
271,5da6c2668ecab623b505f080,11-50,2013-07-01,San Francisco,B2B,Sendbloom,"Beautiful, seamless sales automation",1325000.0,Acquired,sendbloom.com
272,5da6c2668ecab623b505f081,11-50,2013-07-01,San Francisco,Developer Tools,Amplify Partners,Early stage capital for computer science and machine intelligence companies,,-,amplifypartners.com
273,5da6c2668ecab623b505f082,11-50,2013-09-01,Richmond,Small and Medium Businesses,Knox Payments,Pay with your online banking,1575000.0,Seed,knoxpayments.com
274,5da6c2668ecab623b505f083,1-10,2013-08-01,New York City,Audio,SoundBetter,Music Services Marketplace,,-,soundbetter.com
275,5da6c2668ecab623b505f084,11-50,2013-08-01,Raleigh,SaaS,KnowledgeTree,Content Marketing for the Sales Funnel,7621051.0,,knowledgetree.com
276,5da6c2668ecab623b505f085,11-50,2013-11-01,Los Angeles,Logistics,Cargomatic,Powering the world’s most innovative metropolitan trucking network,11500000.0,,cargomatic.com
277,5da6c2668ecab623b505f086,11-50,2013-09-01,New York City,Fashion,Jack Erwin,A New Approach to Men's Shoes,11750000.0,Series B,jackerwin.com
278,5da6c2668ecab623b505f087,1-10,2013-07-01,New York City,Digital Media,Red Swan,Red Swan invests in amazing humans,,-,redswan.vc
279,5da6c2668ecab623b505f088,1-10,2013-07-01,Tokyo,Social Media Platforms,"Revolver,Inc.",Revolver is a private social network platform,,,revolver.jp
280,5da6c2668ecab623b505f089,11-50,2013-07-01,San Francisco,Logistics,Doorman,Package delivery customers love,3000000.0,Seed,doorman.co
281,5da6c2668ecab623b505f08a,201-500,2013-07-01,Bengaluru,Curated Web,bluestone.com,,15000000.0,,bluestone.com
282,5da6c2668ecab623b505f08b,1-10,2013-07-01,Houston,Virtualization,opvizor,Control and Optimize for VMware environments,4200000.0,Series A,opvizor.com
283,5da6c2668ecab623b505f08c,11-50,2013-07-01,Dallas,Cloud Management,Connectloud,Simplicity. Flexibility. True IT business value.,3850000.0,-,connectloud.com
284,5da6c2668ecab623b505f08d,11-50,2013-07-01,Milan,Application Platforms,AppsBuilder,The mobile publishing and distrubution platform to build companies’ mobile presence,1500000.0,Seed,apps-builder.com
285,5da6c2668ecab623b505f08e,11-50,2013-07-01,San Francisco,Advertising Platforms,Adbrain,Solving Customer Identity for the Connected World,16000000.0,,adbrain.com
286,5da6c2668ecab623b505f08f,1-10,2013-07-01,San Francisco,Venture Capital,Homebrew,Seed stage venture fund crafted by Hunter Walk & Satya Patel,,-,homebrew.co
287,5da6c2668ecab623b505f090,1-10,2013-07-01,Berkeley,Defense,VIRES Aeronautics,Aeronautics active control surface,1960000.0,Series A,viresaero.com
288,5da6c2668ecab623b505f091,1-10,2013-07-01,London,B2B,Notion Capital,"B2B & Enterprise, SaaS/Cloud startups in Europe",,-,notioncapital.com
289,5da6c2668ecab623b505f092,,2015-02-01,Seattle,Online Travel,Vamo,,1600000.0,Acquired,vamo.com
290,5da6c2668ecab623b505f093,1-10,2013-07-01,San Francisco,Human Resources,Prophecy Sciences,Predicting performance and fit through neuroscience,,Acquired,prophecysciences.com
291,5da6c2668ecab623b505f094,1-10,2013-07-01,San Francisco,-,TechFellows,Recognizing leaders for outstanding innovation,,-,techfellows.com
292,5da6c2668ecab623b505f095,1-10,2013-07-01,Minneapolis,Families,BoomBoom Prints,Empowering Artists to Create and Sell Their Designs to Moms,400000.0,,boomboomprints.com
293,5da6c2668ecab623b505f096,11-50,2013-08-01,San Francisco,Finance Technology,BTCjam,International crowd-lending to make credit accessible worldwide,6100000.0,Series A,btcjam.com
294,5da6c2668ecab623b505f097,1-10,2013-07-01,-,-,MI Ventures,Pioneers! O Pioneers!,,-,miventuresllc.com
295,5da6c2668ecab623b505f098,-,2013-07-01,London,Taxis,Kabbee,Cab price comparison,9010000.0,Series A,kabbee.com
296,5da6c2668ecab623b505f099,11-50,2013-10-01,Seattle,Data Integration,Usermind,Customer experience platform,22100000.0,Series B,usermind.com
297,5da6c2668ecab623b505f09a,-,2013-07-01,Singapore,Technology,Infocomm Investments,,,-,infocomminvestments.com
298,5da6c2668ecab623b505f09b,1-10,2013-07-01,Los Angeles,Supply Chain Management,Sourceeasy,Not in Operations as of 1/15/2018.,5803500.0,Seed,sourceeasy.com
299,5da6c2668ecab623b505f09c,1-10,2013-07-01,Mountain View,Mobile Commerce,Totspot,Mobile marketplace to shop and sell kids fashion (500 startups B9),3300000.0,Acquired,totspot.me
300,5da6c2668ecab623b505f09d,1-10,2013-10-01,New York City,Mobile Advertising,Carnival Mobile,Carnival Mobile offers a suite of Mobile Marketing Engagement and Analytical Tools.,2400000.0,Seed,carnivalmobile.com
301,5da6c2668ecab623b505f09e,1-10,2013-09-01,Seattle,Collaboration,Sprio,A free app which makes team life simple.,1000000.0,Acquired,sprio.net
302,5da6c2668ecab623b505f09f,1-10,2013-07-01,-,-,Exitround,,,-,
303,5da6c2668ecab623b505f0a0,51-200,2013-07-01,London,Loyalty Programs,Yoyo Wallet,More than just payment.,30300000.0,Series B,yoyowallet.com
304,5da6c2668ecab623b505f0a1,51-200,2013-08-01,San Francisco,Small and Medium Businesses,Insightly,#1 Online Small Business CRM,38000000.0,Series C,insightly.com
305,5da6c2668ecab623b505f0a2,201-500,2013-10-01,Reston,Health Care Information Technology,hCentive,Health Insurance Career Software for post-ACA world,35000000.0,,hcentive.com
